season,player,type,terms,contract_yrs,yr_1_salary,Source
2012,A.J. Price,UFA,,1,885120,spotrac
2012,Aaron Gray,UFA,,2,2575000,spotrac
2012,Alan Anderson,UFA,,1,885120,spotrac
2012,Alonzo Gee,RFA,,3,3500000,spotrac
2012,Andray Blatche,UFA,,1,1146337,spotrac
2012,Andre Emmett,UFA,"camp invite, https://chicago.sbnation.com/chicago-bulls/2012/9/23/3376490/chicago-bulls-training-camp-ryan-allen-d-j-white",0,0,
2012,Andre Miller,UFA,,3,5000000,spotrac
2012,Andrés Nocioni,UFA,,0,0,
2012,Andrew Goudelock,UFA,,0,0,
2012,Antawn Jamison,UFA,,1,1352181,spotrac
2012,Anthony Carter,UFA,"camp invite, https://twitter.com/nuggets/status/252893929438072832",0,0,
2012,Anthony Randolph,UFA,,3,1674641,spotrac
2012,Anthony Tolliver,UFA,,1,854389,spotrac
2012,Armon Johnson,UFA,"camp invite, https://www.orlandopinstripedpost.com/2012/9/19/3358962/nba-rumors-2012-orlando-magic-armon-johnson-dequan-jones-training-camp",0,0,
2012,Baron Davis,UFA,,0,0,
2012,Ben Uzoh,UFA,"camp invite, https://twitter.com/nuggets/status/252893929438072832",0,0,
2012,Ben Wallace,UFA,,0,0,
2012,Blake Ahearn,UFA,"camp invite, https://www.cbssports.com/nba/news/reports-indiana-pacers-agree-to-sign-blake-ahearn-to-training-camp-contract/",0,0,
2012,Bobby Simmons,UFA,signed w/olympiacos,0,0,
2012,Boris Diaw,UFA,,2,4125000,spotrac
2012,Brad Miller,UFA,,0,0,
2012,Brandon Bass,UFA,,3,6000000,spotrac
2012,Brandon Rush,RFA,,2,4000000,spotrac
2012,Brendan Haywood,UFA,,3,2050000,spotrac
2012,Brian Cardinal,UFA,,0,0,
2012,Brian Cook,UFA,"camp invite, https://www.bulletsforever.com/2012/9/15/3336540/links-washington-wizards-invite-brian-cook-to-camp",0,0,
2012,Brian Scalabrine,UFA,,0,0,
2012,Brian Skinner,UFA,,0,0,
2012,Brook Lopez,RFA,,4,13668750,spotrac
2012,C.J. Miles,UFA,,2,2225000,spotrac
2012,C.J. Watson,UFA,,2,992680,spotrac
2012,Carl Landry,UFA,,2,4000000,spotrac
2012,Carldell Johnson,UFA,"camp invite, https://www.thescore.com/nba/news/85806",0,0,
2012,Carlos Delfino,UFA,,2,3000000,spotrac
2012,Cartier Martin,UFA,,1,915852,spotrac
2012,Chauncey Billups,UFA,,1,4000000,spotrac
2012,Chris Andersen,UFA,,0,0,
2012,Chris Johnson,UFA,"camp invite, https://www.foxsports.com/stories/other/wolves-friday-six-sign-for-training-camp",0,0,
2012,Chris Kaman,UFA,,1,8000000,spotrac
2012,Chris Wilcox,UFA,,1,1352181,spotrac
2012,Chris Wright,UFA,"camp invite, https://www.raptorshq.com/2012/9/21/3369726/raptors-sign-jerel-mcneal-and-chris-wright",0,0,
2012,Christian Eyenga,UFA,,0,0,
2012,Cory Higgins,UFA,,0,0,
2012,Courtney Fortson,UFA,"camp invite, https://twitter.com/AlexKennedyNBA/status/250789031217078272",0,0,
2012,Courtney Lee,UFA,,4,5000000,spotrac
2012,Craig Brackins,UFA,signed w/pallacanestro biella,0,0,
2012,Craig Smith,UFA,signed w/hapoel jerusalem,0,0,
2012,D.J. Augustin,UFA,,1,3500000,spotrac
2012,D.J. Kennedy,UFA,"camp invite, https://www.ridiculousupside.com/2012/10/3/3447806/former-bayhawks-guard-d-j-kennedy-catches-back-on-with-memphis",0,0,
2012,D.J. White,UFA,signed w/shanghai sharks,0,0,
2012,DaJuan Summers,UFA,"camp invite, https://www.sbnation.com/nba/2012/9/20/3362312/charlotte-bobcats-training-camp-jeff-adrien-dajuan-summers",0,0,
2012,Damien Wilkins,UFA,,1,1223166,spotrac
2012,Damion James,UFA,"camp invite, https://twitter.com/CVivlamoreAJC/status/245634492130263041",0,0,
2012,Dan Gadzuric,UFA,"camp invite, https://www.hoopsrumors.com/2012/09/sixers-to-invite-dan-gadzuric-to-camp.html",0,0,
2012,Daniel Orton,UFA,,2,854389,premium spotrac
2012,Danny Green,RFA,,3,3500000,spotrac
2012,Darington Hobson,UFA,,0,0,
2012,Darius Morris,RFA,,1,962195,spotrac
2012,Darko Miličić,UFA,,1,1229255,spotrac
2012,Darryl Watkins,UFA,signed w/pbc bukoil academic,0,0,
2012,DeAndre Liggins,UFA,,2,762195,spotrac
2012,Delonte West,UFA,,1,1223166,spotrac
2012,Dennis Horner,UFA,signed w/artland dragons,0,0,
2012,Derek Fisher,UFA,,0,0,
2012,Deron Williams,UFA,,5,17177795,spotrac
2012,Derrick Brown,UFA,"camp invite, https://projectspurs.com/report-spurs-derrick-brown-agree-to-non-guaranteed-deal/",0,0,
2012,Derrick Byars,UFA,,0,0,
2012,DeShawn Stevenson,UFA,,3,2240450,spotrac
2012,Devin Ebanks,RFA,,1,1054389,spotrac
2012,Dominic McGuire,UFA,,2,992680,spotrac
2012,Donté Greene,UFA,,0,0,
2012,E'Twaun Moore,UFA,,2,762195,spotrac
2012,Earl Barron,UFA,,1,1069509,spotrac
2012,Earl Boykins,UFA,,0,0,
2012,Eddy Curry,UFA,"camp invite, https://www.nba.com/spurs/news/121001_spurs_add_two_training_camp_roster",0,0,
2012,Edwin Ubiles,UFA,signed w/cholet basket,0,0,
2012,Elton Brand,UFA,,1,2100500,spotrac
2012,Eric Dawson,UFA,,0,0,
2012,Eric Gordon,RFA,,4,13668750,spotrac
2012,Erick Dampier,UFA,,0,0,
2012,Ersan İlyasova,UFA,,5,7900000,spotrac
2012,Francisco Elson,UFA,,0,0,
2012,Gary Forbes,UFA,,0,0,
2012,George Hill,RFA,,5,8000000,spotrac
2012,Gerald Green,UFA,,3,3500000,spotrac
2012,Gerald Wallace,UFA,,4,9682435,spotrac
2012,Gilbert Arenas,UFA,,0,0,
2012,Goran Dragić,UFA,,4,7500000,spotrac
2012,Grant Hill,UFA,,2,1957000,spotrac
2012,Greg Stiemsma,UFA,,2,2575000,spotrac
2012,Hamady N'Diaye,UFA,"camp invite, https://twitter.com/wojespn/status/248931173634568192",0,0,
2012,Hamed Haddadi,UFA,,2,1300000,spotrac
2012,Hasheem Thabeet,UFA,,2,1200000,spotrac
2012,Hassan Whiteside,UFA,,0,0,
2012,Henry Walker,UFA,,0,0,
2012,Ian Mahinmi,UFA,,4,4000000,spotrac
2012,Ike Diogu,UFA,"camp invite, https://valleyofthesuns.com/2012/10/02/ike-diogu-phoenix-suns-asu-sun-devils/",0,0,
2012,Ish Smith,UFA,,3,910491,spotrac
2012,Ivan Johnson,RFA,,1,962195,spotrac
2012,J.J. Hickson,UFA,,1,4000000,spotrac
2012,J.R. Smith,UFA,,2,2806452,spotrac
2012,JaJuan Johnson,UFA,,0,0,
2012,Jamaal Magloire,UFA,"camp invite, https://twitter.com/wolstatsun/status/243747982896427008",0,0,
2012,Jamal Crawford,UFA,,4,5000000,spotrac
2012,Jamario Moon,UFA,,0,0,
2012,Jameer Nelson,UFA,,3,8600000,spotrac
2012,James Anderson,UFA,"camp invite, https://soaringdownsouth.com/2012/08/31/atlanta-hawks-james-anderson-is-camp-invite-not-a-signee/",0,0,
2012,James Singleton,UFA,signed w/xinjiang,0,0,
2012,Jannero Pargo,UFA,,1,1229255,spotrac
2012,Jared Jeffries,UFA,,3,1475106,spotrac
2012,Jason Collins,UFA,,1,1352181,spotrac
2012,Jason Kapono,UFA,,0,0,
2012,Jason Kidd,UFA,,3,3090000,spotrac
2012,Jason Terry,UFA,,3,5000000,spotrac
2012,Jason Thompson,RFA,,5,5250000,spotrac
2012,JaVale McGee,RFA,,4,10000000,spotrac
2012,Jeff Adrien,UFA,"camp invite, https://www.sbnation.com/nba/2012/9/20/3362312/charlotte-bobcats-training-camp-jeff-adrien-dajuan-summers",0,0,
2012,Jeff Foote,UFA,signed w/zalgiris,0,0,
2012,Jeremy Evans,RFA,,3,1794872,spotrac
2012,Jeremy Lin,RFA,,3,5000000,spotrac
2012,Jermaine O'Neal,UFA,,1,1352181,spotrac
2012,Jerome Dyson,UFA,signed w/hapoel holon,0,0,
2012,Jerome Jordan,UFA,"camp invite, https://basketball.realgm.com/wiretap/223522/Grizzlies-Extend-Training-Camp-Invite-To-Flip-Murray",0,0,
2012,Jerry Smith,UFA,signed w/pallacanestro cantu,0,0,
2012,Jerry Stackhouse,UFA,,1,1352181,spotrac
2012,Jerryd Bayless,UFA,,2,3000000,spotrac
2012,Jodie Meeks,UFA,,2,1500000,spotrac
2012,Joel Przybilla,UFA,,1,1352181,spotrac
2012,John Lucas III,UFA,,2,1500000,spotrac
2012,Jon Brockman,UFA,signed w/limoges,0,0,
2012,Jonny Flynn,UFA,"camp invite, https://www.sbnation.com/nba/2012/9/24/3382988/jonny-flynn-detroit-pistons-training-camp",0,0,
2012,Jordan Farmar,UFA,signed w/anadolu efes,0,0,
2012,Jordan Hill,UFA,,2,3500000,spotrac
2012,Jordan Williams,UFA,,0,0,
2012,Josh Childress,UFA,,1,1069509,spotrac
2012,Josh Davis,UFA,,0,0,
2012,Josh Harrellson,UFA,,1,762195,spotrac
2012,Josh Howard,UFA,,0,0,
2012,Justin Dentmon,UFA,signed w/olimpia milano,0,0,
2012,Justin Harper,UFA,,0,0,
2012,Juwan Howard,UFA,,0,0,
2012,Keith Benson,UFA,"camp invite, https://www.hoopsrumors.com/2012/09/hawks-sign-keith-benson-carldell-johnson.html",0,0,
2012,Keith Bogans,UFA,,1,1229255,spotrac
2012,Kelenna Azubuike,UFA,,0,0,
2012,Kenyon Martin,UFA,,0,0,
2012,Kevin Garnett,UFA,,3,11566265,spotrac
2012,Keyon Dooling,UFA,,1,1352181,spotrac
2012,Kirk Hinrich,UFA,,2,3941000,spotrac
2012,Kris Humphries,UFA,,2,12000000,spotrac
2012,Kwame Brown,UFA,,2,2819044,spotrac
2012,Kyrylo Fesenko,UFA,"camp invite, https://www.espn.com/chicago/nba/story/_/id/8429535/sources-chicago-bulls-invite-veteran-kyrylo-fesenko-training-camp",0,0,
2012,Landry Fields,RFA,,3,6250000,spotrac
2012,Larry Hughes,UFA,,0,0,
2012,Larry Owens,UFA,,0,0,
2012,Lavoy Allen,RFA,,2,3000000,spotrac
2012,Lazar Hayward,UFA,,0,0,
2012,Leandro Barbosa,UFA,,1,1229255,spotrac
2012,Lester Hudson,UFA,signed w/dongguan,0,0,
2012,Lou Amundson,UFA,,1,1069509,spotrac
2012,Lou Williams,UFA,,3,5000000,spotrac
2012,Luis Scola,UFA,,3,4148510,spotrac
2012,Luke Harangody,RFA,,1,1054389,spotrac
2012,Malcolm Thomas,UFA,signed w/maccabi tel aviv,0,0,
2012,Manny Harris,UFA,signed w/bc azovmash,0,0,
2012,Marco Belinelli,UFA,,1,1957000,spotrac
2012,Marcus Camby,UFA,,3,4590338,spotrac
2012,Marquis Daniels,UFA,,1,1229255,spotrac
2012,Marreese Speights,RFA,,2,4200000,spotrac
2012,Martell Webster,UFA,,1,1750000,spotrac
2012,Matt Barnes,UFA,,1,1229255,spotrac
2012,Maurice Evans,UFA,,0,0,
2012,Mehmet Okur,UFA,,0,0,
2012,Michael Beasley,UFA,,3,5750000,spotrac
2012,Michael Redd,UFA,,0,0,
2012,Mickaël Piétrus,UFA,,0,0,
2012,Mickell Gladness,UFA,"camp invite, https://www.hothothoops.com/2012/10/21/3535096/heat-waive-mickell-gladness-robert-dozier",0,0,
2012,Mike Bibby,UFA,,0,0,
2012,Mike James,UFA,,0,0,
2012,Mikki Moore,UFA,"camp invite, https://www.libertyballers.com/2012/10/10/3484242/sixers-waive-xavier-silas-mikki-moore",0,0,
2012,Morris Almond,UFA,,0,0,
2012,Mychel Thompson,UFA,"camp invite, https://nypost.com/2012/09/24/knicks-give-shot-to-mychel-thompson/",0,0,
2012,Nate Robinson,UFA,,1,1146337,spotrac
2012,Nazr Mohammed,UFA,,1,1352181,spotrac
2012,Nick Young,UFA,,1,5600000,spotrac
2012,Nicolas Batum,RFA,,4,10450000,spotrac
2012,O.J. Mayo,UFA,,2,4020000,spotrac
2012,Ömer Aşık,RFA,,3,5000000,spotrac
2012,Patty Mills,RFA,,2,1085120,spotrac
2012,Quentin Richardson,UFA,,0,0,
2012,Raja Bell,UFA,,0,0,
2012,Ramon Sessions,UFA,,2,5000000,spotrac
2012,Randy Foye,UFA,,1,2500000,spotrac
2012,Rashard Lewis,UFA,,2,1352181,spotrac
2012,Rasual Butler,UFA,,0,0,
2012,Ray Allen,UFA,,2,3090000,spotrac
2012,Raymond Felton,UFA,,4,3480453,spotrac
2012,Reggie Evans,UFA,,3,1622617,spotrac
2012,Renaldo Balkman,UFA,,0,0,
2012,Robin Lopez,RFA,,3,4899293,spotrac
2012,Roger Mason,UFA,,1,1229255,spotrac
2012,Ronnie Brewer,UFA,,1,1069509,spotrac
2012,Ronnie Price,UFA,,2,1146337,spotrac
2012,Ronny Turiaf,UFA,,1,1146337,spotrac
2012,Roy Hibbert,RFA,,4,13668750,spotrac
2012,Royal Ivey,UFA,,1,1223166,spotrac
2012,Rudy Fernández,UFA,signed w/real madrid,0,0,
2012,Ryan Anderson,RFA,,4,8700000,spotrac
2012,Ryan Gomes,UFA,,0,0,
2012,Ryan Hollins,UFA,,1,1069509,spotrac
2012,Ryan Reid,UFA,,0,0,
2012,Sam Young,UFA,"camp invite, https://www.indycornrows.com/2012/9/6/3298960/pacers-announce-signing-of-sam-young-sundiata-gaines-and-blake-ahearn",0,0,
2012,Sasha Pavlović,UFA,,3,1232713,patricia bender
2012,Sean Williams,UFA,,0,0,
2012,Semih Erden,RFA,signed w/anadolu efes,0,0,
2012,Shannon Brown,UFA,,2,3500000,spotrac
2012,Shaun Livingston,UFA,,0,0,
2012,Shawne Williams,UFA,,0,0,
2012,Shelden Williams,UFA,signed w/elan chalon,0,0,
2012,Shelvin Mack,UFA,,0,0,
2012,Solomon Alabi,UFA,"camp invite, https://www.thebirdwrites.com/2012/10/1/3438830/solomon-alabi-chris-wright-dominique-morrison-join-camp",0,0,
2012,Solomon Jones,UFA,"camp invite, https://www.basketsession.com/NBA/solomon-jones-invite-au-camp-des-suns-101072/",0,0,
2012,Spencer Hawes,UFA,,2,6500000,spotrac
2012,Steve Nash,UFA,,3,8900000,spotrac
2012,Steve Novak,UFA,,4,4054055,spotrac
2012,Sundiata Gaines,UFA,"camp invite, https://www.netsdaily.com/2012/9/6/3298834/gaines-gets-camp-invite-from-indy",0,0,
2012,Terrel Harris,UFA,,1,762195,spotrac
2012,Terrence Williams,UFA,"camp invite, https://www.detroitbadboys.com/2012/9/21/3369454/nba-free-agency-terrence-williams-detroit-pistons",0,0,
2012,Tim Duncan,UFA,,3,9638554,spotrac
2012,Tony Battie,UFA,,0,0,
2012,Tracy McGrady,UFA,signed w/qingdao,0,0,
2012,Trey Johnson,UFA,,0,0,
2012,Troy Murphy,UFA,,0,0,
2012,Vernon Macklin,UFA,signed w/gaziantep,0,0,
2012,Vladimir Radmanović,UFA,,1,1352181,spotrac
2012,Von Wafer,UFA,signed w/xinjiang,0,0,
2012,Walker Russell,UFA,"camp invite, https://www.hoopsrumors.com/2012/10/thunder-sign-walker-russell-jr.html",0,0,
2012,Willie Green,UFA,,3,1375000,spotrac
2012,Xavier Silas,UFA,"camp invite, https://www.libertyballers.com/2012/10/10/3484242/sixers-waive-xavier-silas-mikki-moore",0,0,
2012,Yi Jianlian,UFA,signed w/guangdong,0,0,
2013,A.J. Price,UFA,,1,947907,spotrac
2013,Aaron Brooks,UFA,,1,947907,spotrac
2013,Al Harrington,UFA,,1,1399507,spotrac
2013,Al Jefferson,UFA,,3,13500000,spotrac
2013,Al-Farouq Aminu,UFA,,1,3749602,spotrac
2013,Alan Anderson,UFA,,2,947907,spotrac
2013,Andray Blatche,UFA,,1,1375604,spotrac
2013,Andre Iguodala,UFA,,4,12868632,spotrac
2013,Andrei Kirilenko,UFA,,2,3183000,spotrac
2013,Andrew Goudelock,UFA,signed w/unics kazan,0,0,
2013,Antawn Jamison,UFA,,1,1399507,spotrac
2013,Anthony Morrow,UFA,,2,1027424,spotrac
2013,Anthony Tolliver,UFA,,1,1027424,spotrac
2013,Austin Daye,UFA,,2,947907,spotrac
2013,Ben Hansbrough,UFA,signed w/gran canaria,0,0,
2013,Beno Udrih,UFA,,1,1272279,spotrac
2013,Bernard James,UFA,,1,788872,spotrac
2013,Brandan Wright,UFA,,2,5000000,spotrac
2013,Brandon Jennings,RFA,,3,7655503,spotrac
2013,Brandon Roy,UFA,,0,0,
2013,Byron Mullens,UFA,,2,947907,spotrac
2013,C.J. Watson,UFA,,2,2016000,spotrac
2013,Carl Landry,UFA,,4,6500000,spotrac
2013,Carlos Delfino,UFA,,3,3250000,spotrac
2013,Cartier Martin,UFA,,1,1027424,spotrac
2013,Charles Jenkins,UFA,signed w/crvena zvezda,0,0,
2013,Chase Budinger,UFA,,3,5000000,spotrac
2013,Chauncey Billups,UFA,,2,2500000,spotrac
2013,Chris Andersen,UFA,,2,1399507,spotrac
2013,Chris Copeland,RFA,,2,3000000,spotrac
2013,Chris Douglas-Roberts,UFA,"camp invite, https://nba.nbcsports.com/2013/10/02/knicks-bring-chris-douglas-roberts-into-training-camp/",0,0,
2013,Chris Duhon,UFA,,0,0,
2013,Chris Johnson,UFA,"camp invite, https://www.netsdaily.com/2013/9/27/4776606/nets-sign-chris-johnson-jorge-gutierrez-gary-forbes-to-training-camp, Christapher",0,0,
2013,Chris Kaman,UFA,,1,3183000,spotrac
2013,Chris Paul,UFA,,5,18668431,spotrac
2013,Chris Quinn,UFA,,0,0,
2013,Chris Wilcox,UFA,,0,0,
2013,Chris Wright,UFA,"signed w/capitanes de arecibo, then asvel",0,0,
2013,Cole Aldrich,UFA,,1,916099,spotrac
2013,Corey Brewer,UFA,,3,4500000,spotrac
2013,Corey Maggette,UFA,"camp invite, https://twitter.com/JaredZwerling/status/383275283219894272",0,0,
2013,Cory Higgins,UFA,signed w/triumph lyubertsy,0,0,
2013,D.J. Augustin,UFA,,1,1267000,spotrac
2013,D.J. White,UFA,"camp invite, https://twitter.com/thesteinline/status/383232587499466752",0,0,
2013,Daequan Cook,UFA,,0,0,
2013,Dahntay Jones,UFA,"camp invite, https://www.chicagotribune.com/sports/bulls/ct-xpm-2013-09-29-ct-spt-0930-bulls-jones-20130930-story.html",0,0,
2013,DaJuan Summers,UFA,signed w/budivelnyk kyiv,0,0,
2013,Damien Wilkins,UFA,"camp invite, https://basketball.realgm.com/wiretap/229905/Damien-Wilkins-Accepts-Invite-To-Hawks-Camp",0,0,
2013,Damion James,UFA,"camp invite, https://nba.nbcsports.com/2013/09/13/nuggets-give-damion-james-training-camp-invite/",0,0,
2013,Daniel Gibson,UFA,,0,0,
2013,Daniel Orton,UFA,https://www.hoopsrumors.com/2013/11/contract-details-christmas.html,4,916099,premium spotrac
2013,Darius Johnson-Odom,UFA,"camp invite, https://forums.realgm.com/boards/viewtopic.php?f=415&t=1275187",0,0,
2013,Darius Morris,UFA,,3,1046269,spotrac
2013,Darren Collison,UFA,,2,1900000,spotrac
2013,David West,UFA,,3,12000000,spotrac
2013,DeAndre Liggins,UFA,,0,0,
2013,DeJuan Blair,UFA,,1,947907,spotrac
2013,DeMarre Carroll,UFA,,2,2557545,spotrac
2013,DeQuan Jones,UFA,"camp invite, https://nba.nbcsports.com/2013/09/13/kings-sign-dequan-jones-to-training-camp-contract/",0,0,
2013,Derek Fisher,UFA,,1,1399507,spotrac
2013,DeSagana Diop,UFA,"camp invite, https://www.cleveland.com/cavs/2013/09/former_cavaliers_first-round_p.html",0,0,
2013,DeShawn Stevenson,UFA,,0,0,
2013,Devin Ebanks,UFA,"camp invite, https://www.latimes.com/sports/lakers/la-xpm-2013-oct-22-la-sp-ln-dallas-mavericks-cut-devin-ebanks-20131022-story.html",0,0,
2013,Devin Harris,UFA,,1,1265977,spotrac
2013,Dexter Pittman,UFA,"camp invite, https://nba.nbcsports.com/2013/08/21/dexter-pittman-passes-up-european-contract-for-bulls-camp/",0,0,
2013,Diante Garrett,UFA,"camp invite, https://www.hoopsrumors.com/2013/09/thunder-sign-diante-garrett-rodney-mcgruder.html",0,0,
2013,Dominic McGuire,UFA,"camp invite, https://twitter.com/DJJazzyJody/status/383358119327191040",0,0,
2013,Dominique Jones,UFA,signed w/liaoning,0,0,
2013,Donald Sloan,UFA,,2,884293,spotrac
2013,Dorell Wright,UFA,,2,3000000,spotrac
2013,Drew Gooden,UFA,,0,0,
2013,Dwight Howard,UFA,,4,20513178,spotrac
2013,Earl Barron,UFA,,0,0,
2013,Earl Clark,UFA,,2,4250000,spotrac
2013,Earl Watson,UFA,,1,1399507,spotrac
2013,Eddy Curry,UFA,signed w/zheijiang golden bulls,0,0,
2013,Elton Brand,UFA,,1,4000000,spotrac
2013,Eric Maynor,UFA,,2,2016000,spotrac
2013,Fab Melo,UFA,"camp invite, https://www.espn.com/dallas/nba/story/_/id/9658653/dallas-mavericks-invite-fab-melo-training-camp-sources-say",0,0,
2013,Francisco García,UFA,,2,1265977,spotrac
2013,Garrett Temple,UFA,,1,916099,spotrac
2013,Gary Neal,UFA,,2,3250000,spotrac
2013,Gerald Henderson,RFA,,3,6000000,spotrac
2013,Greg Stiemsma,UFA,,1,2676000,spotrac
2013,Hakim Warrick,UFA,,0,0,
2013,Hamed Haddadi,UFA,signed w/sichuan,0,0,
2013,Henry Sims,UFA,,2,788872,patricia bender
2013,Ivan Johnson,UFA,signed w/zheijiang golden bulls,0,0,
2013,J.J. Hickson,UFA,,3,5150000,spotrac
2013,J.J. Redick,UFA,,4,6500000,spotrac
2013,J.R. Smith,UFA,,3,5565000,spotrac
2013,Jamaal Tinsley,UFA,,1,1339507,spotrac
2013,James Johnson,UFA,"camp invite, https://www.peachtreehoops.com/2013/9/20/4751502/atlanta-hawks-training-camp-james-johnson-invite",0,0,
2013,James White,UFA,signed w/pallacanestro reggiana,0,0,
2013,Jannero Pargo,UFA,,1,1339507,spotrac
2013,Jared Jeffries,UFA,,0,0,
2013,Jarrett Jack,UFA,,4,6300000,spotrac
2013,Jarvis Varnado,UFA,,0,0,
2013,Jason Collins,UFA,,0,0,
2013,Jason Maxiell,UFA,,2,2500000,spotrac
2013,Jeff Ayres,UFA,,2,1750000,spotrac
2013,Jeff Teague,RFA,,4,8000000,spotrac
2013,Jeremy Pargo,UFA,signed w/cska moscow,0,0,
2013,Jeremy Tyler,UFA,"camp invite, https://twitter.com/jonahballow/status/358348748939726851",0,0,
2013,Jermaine O'Neal,UFA,,1,2000000,spotrac
2013,Jerry Stackhouse,UFA,,0,0,
2013,Joel Przybilla,UFA,,0,0,
2013,Johan Petro,UFA,signed w/zheijiang guangsha,0,0,
2013,John Lucas III,UFA,,2,1600000,spotrac
2013,Jon Leuer,UFA,,3,900000,spotrac
2013,José Calderón,UFA,,4,6791570,spotrac
2013,Josh Akognon,UFA,,0,0,
2013,Josh Childress,UFA,"camp invite, https://www.washingtonpost.com/news/wizards-insider/wp/2013/09/23/wizards-invite-josh-childress-to-training-camp/",0,0,
2013,Josh Harrellson,UFA,,2,884293,spotrac
2013,Josh Howard,UFA,"camp invite, https://nba.nbcsports.com/2013/10/25/spurs-sign-josh-howard-to-non-guaranteed-contract/",0,0,
2013,Josh McRoberts,UFA,,2,2652000,spotrac
2013,Josh Selby,UFA,signed w/qingdao,0,0,
2013,Josh Smith,UFA,,4,13500000,spotrac
2013,Julyan Stone,UFA,,2,884293,spotrac
2013,Justin Dentmon,UFA,"signed w/capitanes de arecibo, then zalgiris",0,0,
2013,Justin Holiday,UFA,"camp invite, https://twitter.com/MarcJSpears/status/383324643240603648",0,0,
2013,Juwan Howard,UFA,,0,0,
2013,Keith Bogans,UFA,,1,5058198,spotrac
2013,Kendall Marshall,UFA,,0,0,
2013,Kenyon Martin,UFA,,1,1399507,spotrac
2013,Kevin Jones,UFA,,0,0,
2013,Kevin Martin,UFA,,4,6500000,spotrac
2013,Kevin Murphy,UFA,signed w/strasbourg,0,0,
2013,Keyon Dooling,UFA,,0,0,
2013,Kim English,UFA,signed w/montepaschi siena,0,0,
2013,Kris Joseph,UFA,"camp invite, https://www.syracuse.com/orangebasketball/2013/09/report_orlando_magic_will_brin.html",0,0,
2013,Kurt Thomas,UFA,,0,0,
2013,Kyle Korver,UFA,,4,6760563,spotrac
2013,Lamar Odom,UFA,,0,0,
2013,Lance Thomas,UFA,,2,884293,spotrac
2013,Lazar Hayward,UFA,"camp invite, https://twitter.com/HoopsEhlo/status/385766762798522368",0,0,
2013,Leandro Barbosa,UFA,,0,0,
2013,Linas Kleiza,UFA,signed w/fenerbahce,0,0,
2013,Lou Amundson,UFA,"camp invite, https://twitter.com/TheSteinLine/status/382967580622733312",0,0,spotrac
2013,Luke Babbitt,UFA,signed w/nizhny novgorod,0,0,
2013,Luke Walton,UFA,,0,0,
2013,Luke Zeller,UFA,,0,0,
2013,Malcolm Lee,UFA,,0,0,
2013,Malcolm Thomas,UFA,,0,0,
2013,Manu Ginóbili,UFA,,2,7500000,spotrac
2013,Marco Belinelli,UFA,,2,2750000,spotrac
2013,Marcus Camby,UFA,,1,1399507,spotrac
2013,Marquis Daniels,UFA,,0,0,
2013,Marreese Speights,UFA,,3,3500000,spotrac
2013,Martell Webster,UFA,,4,5150000,spotrac
2013,Matt Barnes,UFA,,3,3250000,spotrac
2013,Matt Carroll,UFA,,0,0,
2013,Metta World Peace,UFA,,2,1284834,spotrac
2013,Michael Beasley,UFA,,1,1027424,spotrac
2013,Mickaël Gelabale,UFA,signed w/khimki,0,0,
2013,Mickaël Piétrus,UFA,,0,0,
2013,Mike Dunleavy,UFA,,2,3183000,spotrac
2013,Mike James,UFA,,1,1399507,spotrac
2013,Mike Miller,UFA,,2,1399507,spotrac
2013,Mo Williams,UFA,,2,2652000,spotrac
2013,Monta Ellis,UFA,,3,8000000,spotrac
2013,Nate Robinson,UFA,,2,2016000,spotrac
2013,Nazr Mohammed,UFA,,1,1399507,spotrac
2013,Nick Young,UFA,,1,1106942,spotrac
2013,Nikola Peković,RFA,,5,12100000,spotrac
2013,Nolan Smith,UFA,signed w/cedevita zagreb,0,0,
2013,O.J. Mayo,UFA,,3,8000000,spotrac
2013,Omri Casspi,UFA,,2,947907,spotrac
2013,Pablo Prigioni,RFA,,3,1591350,spotrac
2013,Paul Millsap,UFA,,2,9500000,spotrac
2013,Quentin Richardson,UFA,,3,1399507,patricia bender
2013,Randy Foye,UFA,,3,3000000,spotrac
2013,Reggie Williams,UFA,,2,947907,patricia bender
2013,Richard Hamilton,UFA,,0,0,
2013,Robert Sacre,RFA,,3,788872,spotrac
2013,Rodrigue Beaubois,UFA,,0,0,
2013,Roger Mason,UFA,,1,1399507,spotrac
2013,Ronnie Brewer,UFA,,2,1186459,patricia bender
2013,Ronnie Price,UFA,,2,1265977,spotrac
2013,Ronny Turiaf,UFA,,2,1500000,spotrac
2013,Royal Ivey,UFA,"camp invite, https://www.thescore.com/news/294642",0,0,
2013,Ryan Hollins,UFA,,1,1186459,spotrac
2013,Sam Young,UFA,"camp invite, https://airalamo.com/2013/10/08/sam-young-feels-can-contribute-spurs-success/",0,0,
2013,Samardo Samuels,UFA,"signed w/hapoel jerusalem, then olimpia milano",0,0,
2013,Samuel Dalembert,UFA,,2,3700748,spotrac
2013,Sasha Pavlović,UFA,,0,0,
2013,Scott Machado,UFA,"camp invite, https://www.thescore.com/nba/news/301310/",0,0,
2013,Sebastian Telfair,UFA,signed w/tianjin,0,0,
2013,Shannon Brown,UFA,,0,0,
2013,Shaun Livingston,UFA,,1,1272729,spotrac
2013,Shavlik Randolph,UFA,signed w/foshan,0,0,
2013,Solomon Jones,UFA,,1,1186459,spotrac
2013,Terrel Harris,UFA,,0,0,
